date,number_of_strikes,center_point_geom
2019-12-13,3,POINT(-80 30.7)
2019-12-13,3,POINT(-77.9 32.6)
2019-12-13,3,POINT(-91.9 26.6)
2019-12-13,3,POINT(-87.6 27.8)
2019-12-13,3,POINT(-85.1 26.4)
2019-12-13,3,POINT(-86.8 30.8)
2019-12-13,3,POINT(-89.7 27.3)
2019-12-13,3,POINT(-79.8 30.1)
2019-12-13,3,POINT(-78.2 25.6)
2019-12-13,3,POINT(-115 42.1)
2019-12-13,3,POINT(-87.8 29.4)
2019-12-13,4,POINT(-92.3 26.3)
2019-12-13,4,POINT(-85.4 32.2)
2019-12-13,4,POINT(-80 30.3)
2019-12-13,4,POINT(-86.6 29.3)
2019-12-13,4,POINT(-87.9 26.2)
2019-12-13,4,POINT(-85.4 26.8)
2019-12-13,4,POINT(-85.3 26.6)
2019-12-13,4,POINT(-86.7 29.1)
2019-12-13,4,POINT(-86.2 26.3)
2019-12-13,4,POINT(-86.9 30.9)
2019-12-13,4,POINT(-87.3 26.4)
2019-12-13,4,POINT(-91.7 26)
2019-12-13,4,POINT(-79.5 27.4)
2019-12-13,4,POINT(-85.6 26.1)
2019-12-13,4,POINT(-87.8 28.5)
2019-12-13,4,POINT(-92.3 26.6)
2019-12-13,4,POINT(-79.4 31.2)
2019-12-13,4,POINT(-80.4 30.7)
2019-12-13,4,POINT(-85.7 32.1)
2019-12-13,4,POINT(-77.9 29.6)
2019-12-13,4,POINT(-79.9 30.6)
2019-12-13,4,POINT(-79.7 32.3)
2019-12-13,4,POINT(-85.8 24.4)
2019-12-13,4,POINT(-83.7 27.1)
2019-12-13,4,POINT(-80.1 31.5)
2019-12-13,4,POINT(-85.7 31.4)
2019-12-13,4,POINT(-77.9 29.7)
2019-12-13,4,POINT(-77.8 31.5)
2019-12-13,4,POINT(-92.1 25.9)
2019-12-13,4,POINT(-91.3 25.9)
2019-12-13,4,POINT(-89.8 25.2)
2019-12-13,4,POINT(-86.1 31.6)
2019-12-13,4,POINT(-85.6 27.7)
2019-12-13,4,POINT(-79.3 26.2)
2019-12-13,4,POINT(-91.5 25.9)
2019-12-13,4,POINT(-86.7 28.2)
2019-12-13,4,POINT(-86.4 26.4)
2019-12-13,4,POINT(-85 26.4)
2019-12-13,4,POINT(-86.3 23.8)
2019-12-13,4,POINT(-88 28.2)
2019-12-13,4,POINT(-83.9 27.5)
2019-12-13,4,POINT(-79.6 27.4)
2019-12-13,4,POINT(-83.5 28.8)
2019-12-13,4,POINT(-79.7 30.2)
2019-12-13,4,POINT(-88.6 26.7)
2019-12-13,4,POINT(-77.2 29)
2019-12-13,4,POINT(-90.4 27.3)
2019-12-13,4,POINT(-91.1 25.1)
2019-12-13,4,POINT(-86.1 29.2)
2019-12-13,4,POINT(-86.4 25.1)
2019-12-13,4,POINT(-83.9 28.2)
2019-12-13,4,POINT(-86.7 26.5)
2019-12-13,4,POINT(-85.6 27.6)
2019-12-13,4,POINT(-75.1 35.3)
2019-12-13,4,POINT(-89.7 25.1)
2019-12-13,4,POINT(-85.3 26.9)
2019-12-13,4,POINT(-88.5 26.8)
2019-12-13,4,POINT(-84 32)
2019-12-13,4,POINT(-79.1 31.7)
2019-12-13,4,POINT(-89.4 25.4)
2019-12-13,4,POINT(-86.3 26.1)
2019-12-13,4,POINT(-86 30.3)
2019-12-13,4,POINT(-79.7 31.9)
2019-12-13,4,POINT(-80.2 31.4)
2019-12-13,4,POINT(-87 31.4)
2019-12-13,4,POINT(-74.5 35.5)
2019-12-13,4,POINT(-79.5 26.1)
2019-12-13,4,POINT(-79.6 31)
2019-12-13,4,POINT(-74.5 35.7)
2019-12-13,4,POINT(-87.5 24.8)
2019-12-13,4,POINT(-87.8 29.5)
2019-12-13,4,POINT(-91.3 25.4)
2019-12-13,4,POINT(-87.7 29.3)
2019-12-13,4,POINT(-84.4 32.3)
2019-12-13,4,POINT(-87.5 27.8)
2019-12-13,4,POINT(-78.1 29.3)
2019-12-13,4,POINT(-85.3 24.3)
2019-12-13,4,POINT(-88.7 26.8)
2019-12-13,4,POINT(-86.1 23.7)
2019-12-13,4,POINT(-85.7 27.8)
2019-12-13,4,POINT(-84 27.6)
2019-12-13,4,POINT(-78.1 21.6)
2019-12-13,4,POINT(-86.5 31.6)
2019-12-13,4,POINT(-87.4 26)
2019-12-13,4,POINT(-91.6 26)
2019-12-13,4,POINT(-88.1 28.6)
2019-12-13,4,POINT(-87.6 26.9)
2019-12-13,4,POINT(-86.3 31.8)
2019-12-13,4,POINT(-87 30)
2019-12-13,4,POINT(-85.8 27.6)
2019-12-13,4,POINT(-87.4 27.6)
2019-12-13,4,POINT(-83.7 25.2)
2019-12-13,4,POINT(-87.6 27.4)
2019-12-13,4,POINT(-85.4 30.8)
2019-12-13,4,POINT(-79.4 27.6)
2019-12-13,4,POINT(-84.4 27.5)
2019-12-13,4,POINT(-77.2 28.7)
2019-12-13,4,POINT(-85.8 32.9)
2019-12-13,4,POINT(-88.9 25.4)
2019-12-13,4,POINT(-88.6 25)
2019-12-13,4,POINT(-86.4 26.7)
2019-12-13,4,POINT(-77.6 29.7)
2019-12-13,4,POINT(-84.5 26.5)
2019-12-13,4,POINT(-85 32.4)
2019-12-13,4,POINT(-84.3 31.8)
2019-12-13,4,POINT(-84.2 28.6)
2019-12-13,4,POINT(-85.7 22.5)
2019-12-13,4,POINT(-90.3 27.3)
2019-12-13,4,POINT(-86.2 24.2)
2019-12-13,4,POINT(-86.8 25.6)
2019-12-13,4,POINT(-87 26.6)
2019-12-13,4,POINT(-78.3 26)
2019-12-13,4,POINT(-84.8 26.3)
2019-12-13,4,POINT(-85.7 24)
2019-12-13,4,POINT(-87.1 28.7)
2019-12-13,4,POINT(-87.6 28.1)
2019-12-13,4,POINT(-79.9 31.8)
2019-12-13,4,POINT(-87.7 27.8)
2019-12-13,4,POINT(-84.8 31.5)
2019-12-13,4,POINT(-84.5 26.4)
2019-12-13,4,POINT(-91.2 26.4)
2019-12-13,4,POINT(-85.8 27.5)
2019-12-13,4,POINT(-78.9 27.1)
2019-12-13,4,POINT(-86.3 26.9)
2019-12-13,4,POINT(-79.9 31.6)
2019-12-13,4,POINT(-87 25.5)
2019-12-13,4,POINT(-88.3 25.1)
2019-12-13,4,POINT(-90.6 26.2)
2019-12-13,4,POINT(-88.4 28.5)
2019-12-13,4,POINT(-90 25.9)
2019-12-13,4,POINT(-86 31)
2019-12-13,4,POINT(-87.6 29.5)
2019-12-13,4,POINT(-75.2 35.4)
2019-12-13,4,POINT(-79.7 22.8)
2019-12-13,4,POINT(-84.9 26.7)
2019-12-13,4,POINT(-87 25.6)
2019-12-13,4,POINT(-77.8 29.7)
2019-12-13,4,POINT(-78.3 29.1)
2019-12-13,4,POINT(-81.1 30.9)
2019-12-13,4,POINT(-79.1 32.7)
2019-12-13,4,POINT(-85.6 27.1)
2019-12-13,4,POINT(-76 30.2)
2019-12-13,4,POINT(-86.8 25.5)
2019-12-13,4,POINT(-87.3 29.5)
2019-12-13,4,POINT(-83.9 32.8)
2019-12-13,4,POINT(-79.7 32)
2019-12-13,4,POINT(-84.5 31.8)
2019-12-13,4,POINT(-78.6 27.1)
2019-12-13,4,POINT(-84.7 24.6)
2019-12-13,4,POINT(-86.3 25)
2019-12-13,4,POINT(-86.8 25.7)
2019-12-13,4,POINT(-79.9 30)
2019-12-13,4,POINT(-77.7 29.7)
2019-12-13,4,POINT(-87.3 31.3)
2019-12-13,4,POINT(-84.3 32.5)
2019-12-13,4,POINT(-90.9 25.1)
2019-12-13,4,POINT(-85.6 25.9)
2019-12-13,4,POINT(-85.2 25.6)
2019-12-13,4,POINT(-87 26.5)
2019-12-13,4,POINT(-86.8 28.7)
2019-12-13,4,POINT(-86.5 32.6)
2019-12-13,4,POINT(-87.1 26.7)
2019-12-13,4,POINT(-78.5 29.9)
2019-12-13,4,POINT(-88 30)
2019-12-13,4,POINT(-74.8 35.6)
2019-12-13,4,POINT(-74.9 35.3)
2019-12-13,4,POINT(-91 25.9)
2019-12-13,4,POINT(-77.3 29.9)
2019-12-13,4,POINT(-84 25.4)
2019-12-13,4,POINT(-91.6 26.8)
2019-12-13,4,POINT(-86.5 25.6)
2019-12-13,4,POINT(-86.2 30.8)
2019-12-13,4,POINT(-83.8 27.5)
2019-12-13,4,POINT(-85.2 30.9)
2019-12-13,4,POINT(-77.3 33.8)
2019-12-13,4,POINT(-86.2 25.1)
2019-12-13,4,POINT(-74 36.2)
2019-12-13,4,POINT(-84.9 27.6)
2019-12-13,4,POINT(-87 27.4)
2019-12-13,4,POINT(-89.6 24.9)
2019-12-13,4,POINT(-83.8 26.9)
2019-12-13,4,POINT(-78.5 29.7)
2019-12-13,4,POINT(-85.7 27.6)
2019-12-13,4,POINT(-85.1 27.6)
2019-12-13,4,POINT(-85.5 26.4)
2019-12-13,4,POINT(-88 28.5)
2019-12-13,4,POINT(-85.4 24.4)
2019-12-13,4,POINT(-86.2 24.3)
2019-12-13,4,POINT(-87.8 29.2)
2019-12-13,4,POINT(-80 31.2)
2019-12-13,4,POINT(-79.9 29.7)
2019-12-13,4,POINT(-87.5 31.3)
2019-12-13,5,POINT(-90.7 26.1)
2019-12-13,5,POINT(-90.1 25.6)
2019-12-13,5,POINT(-91.9 25.2)
2019-12-13,5,POINT(-89 25.1)
2019-12-13,5,POINT(-87.1 27.6)
2019-12-13,5,POINT(-89.7 27.2)
2019-12-13,5,POINT(-86.6 28.3)
2019-12-13,5,POINT(-88 29.1)
2019-12-13,5,POINT(-87.1 28.4)
2019-12-13,5,POINT(-90.1 25.7)
2019-12-13,5,POINT(-85.9 30.9)
2019-12-13,5,POINT(-79.3 32.4)
2019-12-13,5,POINT(-86.2 28)
2019-12-13,5,POINT(-91.4 25.4)
2019-12-13,5,POINT(-86.9 25.7)
2019-12-13,5,POINT(-83.8 28.3)
2019-12-13,5,POINT(-85.6 31.9)
2019-12-13,5,POINT(-87.9 26.3)
2019-12-13,5,POINT(-86.6 26.2)
2019-12-13,5,POINT(-85.1 25.8)
2019-12-13,5,POINT(-90.1 27.4)
2019-12-13,5,POINT(-93.3 26.1)
2019-12-13,5,POINT(-87.5 25.9)
2019-12-13,5,POINT(-87.7 28.5)
2019-12-13,5,POINT(-85 25.9)
2019-12-13,5,POINT(-79.6 31.1)
2019-12-13,5,POINT(-83.9 27.4)
2019-12-13,5,POINT(-85.2 32.3)
2019-12-13,5,POINT(-79.9 31.9)
2019-12-13,5,POINT(-84.4 28)
2019-12-13,5,POINT(-86.1 23.6)
2019-12-13,5,POINT(-89.5 25.5)
2019-12-13,5,POINT(-86.3 30.6)
2019-12-13,5,POINT(-91.4 25.1)
2019-12-13,5,POINT(-87.8 27.9)
2019-12-13,5,POINT(-89.2 25.3)
2019-12-13,5,POINT(-75.7 31.8)
2019-12-13,5,POINT(-87.1 26.3)
2019-12-13,5,POINT(-90.4 27.5)
2019-12-13,5,POINT(-75.7 34.7)
2019-12-13,5,POINT(-77.1 30.1)
2019-12-13,5,POINT(-83.7 27.3)
2019-12-13,5,POINT(-91.1 26)
2019-12-13,5,POINT(-78.1 21.7)
2019-12-13,5,POINT(-90.1 27.5)
2019-12-13,5,POINT(-89.4 29.5)
2019-12-13,5,POINT(-92.4 26.6)
2019-12-13,5,POINT(-79.3 27.7)
2019-12-13,5,POINT(-90.6 26.1)
2019-12-13,5,POINT(-78.2 29.3)
2019-12-13,5,POINT(-84.5 25)
2019-12-13,5,POINT(-79.6 32.7)
2019-12-13,5,POINT(-83.9 28.3)
2019-12-13,5,POINT(-85 31.5)
2019-12-13,5,POINT(-85.4 26.4)
2019-12-13,5,POINT(-79.5 31.1)
2019-12-13,5,POINT(-85.8 26.3)
2019-12-13,5,POINT(-90.4 26.1)
2019-12-13,5,POINT(-87.5 28.5)
2019-12-13,5,POINT(-79.8 29.9)
2019-12-13,5,POINT(-87.3 31.4)
2019-12-13,5,POINT(-85.9 24)
2019-12-13,5,POINT(-86.6 26.1)
2019-12-13,5,POINT(-85.3 26.8)
2019-12-13,5,POINT(-75.9 34.7)
2019-12-13,5,POINT(-89.1 28.7)
2019-12-13,5,POINT(-86.4 26.1)
2019-12-13,5,POINT(-84.5 28.1)
2019-12-13,5,POINT(-87 30.7)
2019-12-13,5,POINT(-84.9 25.9)
2019-12-13,5,POINT(-74.1 36.2)
2019-12-13,5,POINT(-90.4 26.8)
2019-12-13,5,POINT(-89.4 25)
2019-12-13,5,POINT(-84.7 26.3)
2019-12-13,5,POINT(-90.2 25.4)
2019-12-13,5,POINT(-87.7 27.4)
2019-12-13,5,POINT(-86.9 26.1)
2019-12-13,5,POINT(-87.6 24.5)
2019-12-13,5,POINT(-74.3 35.8)
2019-12-13,5,POINT(-79.1 31.8)
2019-12-13,5,POINT(-83.9 26.5)
2019-12-13,5,POINT(-86.2 24.9)
2019-12-13,5,POINT(-86.7 25)
2019-12-13,5,POINT(-79 27.2)
2019-12-13,5,POINT(-77.6 29.9)
2019-12-13,5,POINT(-78.2 25.5)
2019-12-13,5,POINT(-85.6 30.7)
2019-12-13,5,POINT(-80.1 30.1)
2019-12-13,5,POINT(-89.1 25.2)
2019-12-13,5,POINT(-78.3 30)
2019-12-13,5,POINT(-79.6 29.6)
2019-12-13,5,POINT(-84.1 27.6)
2019-12-13,5,POINT(-86.7 26.1)
2019-12-13,5,POINT(-87.3 26.7)
2019-12-13,5,POINT(-88.7 26.7)
2019-12-13,5,POINT(-90.9 27.3)
2019-12-13,5,POINT(-89 25)
2019-12-13,5,POINT(-85.5 27.1)
2019-12-13,5,POINT(-87.2 26.5)
2019-12-13,5,POINT(-87.1 27.5)
2019-12-13,5,POINT(-87.7 28.1)
2019-12-13,5,POINT(-74.5 35.6)
2019-12-13,6,POINT(-86.1 27.1)
2019-12-13,6,POINT(-84.2 28.4)
2019-12-13,6,POINT(-87.4 30)
2019-12-13,6,POINT(-74.2 36.1)
2019-12-13,6,POINT(-91.7 26.4)
2019-12-13,6,POINT(-85.5 26.3)
2019-12-13,6,POINT(-92 26.3)
2019-12-13,6,POINT(-77.7 29.8)
2019-12-13,6,POINT(-91.8 25.5)
2019-12-13,6,POINT(-77.9 29.4)
2019-12-13,6,POINT(-84.7 31.1)
2019-12-13,6,POINT(-73.8 36.2)
2019-12-13,6,POINT(-86.9 27.5)
2019-12-13,6,POINT(-86.3 27.5)
2019-12-13,6,POINT(-92.1 26.3)
2019-12-13,6,POINT(-84.2 28)
2019-12-13,6,POINT(-86.1 31.4)
2019-12-13,6,POINT(-86.7 27.5)
2019-12-13,6,POINT(-86.1 32)
2019-12-13,6,POINT(-78.4 29.8)
2019-12-13,6,POINT(-92.5 26.6)
2019-12-13,6,POINT(-87 27.5)
2019-12-13,6,POINT(-93.1 27.2)
2019-12-13,6,POINT(-81.3 28.7)
2019-12-13,6,POINT(-86.9 25.6)
2019-12-13,6,POINT(-78.8 27.1)
2019-12-13,6,POINT(-87.9 30)
2019-12-13,6,POINT(-89.3 25.4)
2019-12-13,6,POINT(-85.4 26.9)
2019-12-13,6,POINT(-86.5 25.1)
2019-12-13,6,POINT(-90 27.5)
2019-12-13,6,POINT(-84 28.3)
2019-12-13,6,POINT(-79.8 30)
2019-12-13,6,POINT(-86.4 31.4)
2019-12-13,6,POINT(-86 30.9)
2019-12-13,6,POINT(-87.5 30.2)
2019-12-13,6,POINT(-85.6 31.6)
2019-12-13,6,POINT(-86.5 26.4)
2019-12-13,6,POINT(-90.3 27.2)
2019-12-13,6,POINT(-87.2 27.7)
2019-12-13,6,POINT(-86.3 31.4)
2019-12-13,6,POINT(-84.6 25.6)
2019-12-13,6,POINT(-88.2 30)
2019-12-13,6,POINT(-87.2 26.2)
2019-12-13,6,POINT(-85.8 24.3)
2019-12-13,6,POINT(-78.3 29.9)
2019-12-13,6,POINT(-74.2 35.8)
2019-12-13,6,POINT(-85.7 27.4)
2019-12-13,6,POINT(-87.1 26.2)
2019-12-13,6,POINT(-85.3 24.2)
2019-12-13,6,POINT(-80.2 31)
2019-12-13,6,POINT(-87.6 26.7)
2019-12-13,6,POINT(-79.6 30.3)
2019-12-13,6,POINT(-85.3 26.7)
2019-12-13,6,POINT(-88.1 30)
2019-12-13,6,POINT(-83.8 26.8)
2019-12-13,6,POINT(-79.8 29.8)
2019-12-13,6,POINT(-87.9 28.9)
2019-12-13,6,POINT(-78.2 21.6)
2019-12-13,6,POINT(-85.4 31)
2019-12-13,6,POINT(-88.8 26.7)
2019-12-13,6,POINT(-86.9 26.6)
2019-12-13,6,POINT(-88.5 28.5)
2019-12-13,6,POINT(-78.2 29.1)
2019-12-13,6,POINT(-77.5 29.8)
2019-12-13,6,POINT(-75.1 35)
2019-12-13,6,POINT(-84.7 25.7)
2019-12-13,6,POINT(-78.2 21.4)
2019-12-13,6,POINT(-86.4 26.8)
2019-12-13,6,POINT(-91.7 26.5)
2019-12-13,6,POINT(-86.9 30.8)
2019-12-13,6,POINT(-89.8 27.2)
2019-12-13,6,POINT(-87.2 27.4)
2019-12-13,6,POINT(-77.6 29.5)
2019-12-13,6,POINT(-87.2 31.4)
2019-12-13,6,POINT(-87.4 30.7)
2019-12-13,6,POINT(-86.2 30.5)
2019-12-13,6,POINT(-86.4 25.6)
2019-12-13,6,POINT(-91.6 25.5)
2019-12-13,6,POINT(-93.4 26.4)
2019-12-13,6,POINT(-79.3 27.5)
2019-12-13,6,POINT(-74.6 35.4)
2019-12-13,6,POINT(-80.1 30.2)
2019-12-13,6,POINT(-84.6 26.4)
2019-12-13,6,POINT(-85.2 25.9)
2019-12-13,6,POINT(-85.5 24.3)
2019-12-13,6,POINT(-84.7 25.9)
2019-12-13,6,POINT(-89.6 25.5)
2019-12-13,6,POINT(-77.7 29.6)
2019-12-13,6,POINT(-87.3 27.6)
2019-12-13,6,POINT(-87.2 27.6)
2019-12-13,7,POINT(-85.5 27.7)
2019-12-13,7,POINT(-84.7 26)
2019-12-13,7,POINT(-80.2 30.9)
2019-12-13,7,POINT(-85.6 30.4)
2019-12-13,7,POINT(-79.6 29.5)
2019-12-13,7,POINT(-87.1 29.6)
2019-12-13,7,POINT(-85.3 31.3)
2019-12-13,7,POINT(-89 25.2)
2019-12-13,7,POINT(-73.8 36)
2019-12-13,7,POINT(-78.7 27.1)
2019-12-13,7,POINT(-78.2 21.7)
2019-12-13,7,POINT(-83.8 26.5)
2019-12-13,7,POINT(-85.7 30.7)
2019-12-13,7,POINT(-79.8 30.8)
2019-12-13,7,POINT(-90.9 25.3)
2019-12-13,7,POINT(-84 25.3)
2019-12-13,7,POINT(-86.8 27.4)
2019-12-13,7,POINT(-85.7 27.3)
2019-12-13,7,POINT(-88.6 24.9)
2019-12-13,7,POINT(-78.4 30)
2019-12-13,7,POINT(-86.1 31.5)
2019-12-13,7,POINT(-85 30.9)
2019-12-13,7,POINT(-90.8 25.8)
2019-12-13,7,POINT(-86 27.6)
2019-12-13,7,POINT(-89 25.3)
2019-12-13,7,POINT(-89.5 25)
2019-12-13,7,POINT(-87 26.2)
2019-12-13,7,POINT(-85.2 24)
2019-12-13,7,POINT(-84.5 28.3)
2019-12-13,7,POINT(-85 24.5)
2019-12-13,7,POINT(-91 25.1)
2019-12-13,7,POINT(-86.3 28)
2019-12-13,7,POINT(-87.9 28.2)
2019-12-13,7,POINT(-86.3 23.7)
2019-12-13,7,POINT(-78.9 31.7)
2019-12-13,7,POINT(-90.4 26)
2019-12-13,7,POINT(-88.8 28.9)
2019-12-13,7,POINT(-86 31.7)
2019-12-13,7,POINT(-87.6 28)
2019-12-13,7,POINT(-87.6 29.4)
2019-12-13,7,POINT(-85.7 26.4)
2019-12-13,7,POINT(-85 24.6)
2019-12-13,7,POINT(-87.7 29.4)
2019-12-13,7,POINT(-83.7 27.5)
2019-12-13,7,POINT(-90.7 26.3)
2019-12-13,7,POINT(-75.3 35)
2019-12-13,7,POINT(-86.5 28.4)
2019-12-13,7,POINT(-90.5 27.5)
2019-12-13,7,POINT(-84.2 28.2)
2019-12-13,7,POINT(-88.6 28.5)
2019-12-13,7,POINT(-87.7 26.3)
2019-12-13,7,POINT(-85.8 27.3)
2019-12-13,7,POINT(-85.6 26.3)
2019-12-13,7,POINT(-85.7 26.9)
2019-12-13,7,POINT(-87.1 29.5)
2019-12-13,7,POINT(-90.3 26)
2019-12-13,7,POINT(-85.7 31.9)
2019-12-13,7,POINT(-74.2 36)
2019-12-13,7,POINT(-87.6 27.2)
2019-12-13,7,POINT(-85.3 24.4)
2019-12-13,7,POINT(-79.3 27.6)
2019-12-13,8,POINT(-79.3 27.4)
2019-12-13,8,POINT(-86.6 30.2)
2019-12-13,8,POINT(-87.9 29.3)
2019-12-13,8,POINT(-85.5 26.7)
2019-12-13,8,POINT(-87.9 28.6)
2019-12-13,8,POINT(-84.2 31.9)
2019-12-13,8,POINT(-87.1 30.2)
2019-12-13,8,POINT(-92 26.2)
2019-12-13,8,POINT(-74.9 35.4)
2019-12-13,8,POINT(-92.5 26.4)
2019-12-13,8,POINT(-86 24)
2019-12-13,8,POINT(-87 28.7)
2019-12-13,8,POINT(-87 28.4)
2019-12-13,8,POINT(-86.3 27.1)
2019-12-13,8,POINT(-85.6 32)
2019-12-13,8,POINT(-84 28.2)
2019-12-13,8,POINT(-90.5 26.2)
2019-12-13,8,POINT(-85.7 31.8)
2019-12-13,8,POINT(-87.7 28)
2019-12-13,8,POINT(-87 31.5)
2019-12-13,8,POINT(-87.7 29.8)
2019-12-13,8,POINT(-89.9 25.2)
2019-12-13,8,POINT(-86.7 28.7)
2019-12-13,8,POINT(-84.9 24.6)
2019-12-13,8,POINT(-87.7 24.6)
2019-12-13,8,POINT(-88.9 25.3)
2019-12-13,8,POINT(-78.4 29.9)
2019-12-13,8,POINT(-87.9 30.1)
2019-12-13,8,POINT(-88.4 25.1)
2019-12-13,8,POINT(-87.6 30)
2019-12-13,8,POINT(-84.6 32.8)
2019-12-13,8,POINT(-74.7 35.5)
2019-12-13,8,POINT(-86.4 31.6)
2019-12-13,8,POINT(-87.3 27.5)
2019-12-13,8,POINT(-86.6 28.5)
2019-12-13,8,POINT(-85.7 27)
2019-12-13,8,POINT(-92.4 26.4)
2019-12-13,8,POINT(-85.5 25.9)
2019-12-13,8,POINT(-85.6 24.2)
2019-12-13,8,POINT(-86.9 25.8)
2019-12-13,8,POINT(-87.4 26.3)
2019-12-13,8,POINT(-91.9 25.3)
2019-12-13,8,POINT(-85.6 30.5)
2019-12-13,8,POINT(-88.1 29.3)
2019-12-13,8,POINT(-90.8 26.1)
2019-12-13,8,POINT(-85.5 25.8)
2019-12-13,8,POINT(-84.9 25.7)
2019-12-13,8,POINT(-84.8 25.9)
2019-12-13,8,POINT(-85.9 23.1)
2019-12-13,8,POINT(-85.7 27.1)
2019-12-13,8,POINT(-91.8 25.1)
2019-12-13,8,POINT(-85.1 25.7)
2019-12-13,8,POINT(-91 25.8)
2019-12-13,8,POINT(-84.8 26.4)
2019-12-13,8,POINT(-78.1 29.5)
2019-12-13,8,POINT(-85.1 25.9)
2019-12-13,8,POINT(-87.3 30)
2019-12-13,8,POINT(-90.9 25.9)
2019-12-13,9,POINT(-83.7 26.5)
2019-12-13,9,POINT(-88.7 28.8)
2019-12-13,9,POINT(-79.2 30.6)
2019-12-13,9,POINT(-88.8 25.3)
2019-12-13,9,POINT(-75.3 34.9)
2019-12-13,9,POINT(-84.1 28.4)
2019-12-13,9,POINT(-85.4 24.2)
2019-12-13,9,POINT(-91.7 25.6)
2019-12-13,9,POINT(-91.6 26.7)
2019-12-13,9,POINT(-86 26.3)
2019-12-13,9,POINT(-84.9 26.4)
2019-12-13,9,POINT(-86.1 30.9)
2019-12-13,9,POINT(-90.2 25.6)
2019-12-13,9,POINT(-89.7 25.4)
2019-12-13,9,POINT(-85.3 24)
2019-12-13,9,POINT(-86.9 25.9)
2019-12-13,9,POINT(-90 25)
2019-12-13,9,POINT(-78.2 21.5)
2019-12-13,9,POINT(-77.9 29.5)
2019-12-13,9,POINT(-79.4 27.5)
2019-12-13,9,POINT(-86.4 27.5)
2019-12-13,9,POINT(-83.9 26.4)
2019-12-13,9,POINT(-87.2 28.8)
2019-12-13,9,POINT(-85.2 24.4)
2019-12-13,9,POINT(-77.4 30)
2019-12-13,9,POINT(-93.4 26.2)
2019-12-13,9,POINT(-78.9 27)
2019-12-13,9,POINT(-91.8 26.5)
2019-12-13,9,POINT(-86.6 27.2)
2019-12-13,9,POINT(-87.1 27.4)
2019-12-13,9,POINT(-83.5 27.6)
2019-12-13,9,POINT(-87.8 26.8)
2019-12-13,9,POINT(-84.8 27.7)
2019-12-13,9,POINT(-89.6 25)
2019-12-13,9,POINT(-86.3 28.1)
2019-12-13,9,POINT(-78.8 27)
2019-12-13,9,POINT(-87.6 30.2)
2019-12-13,9,POINT(-86.6 28.6)
2019-12-13,9,POINT(-86.8 26.1)
2019-12-13,9,POINT(-79.2 27.7)
2019-12-13,9,POINT(-87.4 31.3)
2019-12-13,9,POINT(-87.6 27.3)
2019-12-13,9,POINT(-92.2 26.3)
2019-12-13,9,POINT(-90.9 25.2)
2019-12-13,9,POINT(-86.3 31.5)
2019-12-13,9,POINT(-89.9 25.4)
2019-12-13,9,POINT(-89.7 24.9)
2019-12-13,9,POINT(-87.6 28.8)
2019-12-13,9,POINT(-79.7 30)
2019-12-13,9,POINT(-93.6 26.6)
2019-12-13,9,POINT(-78.3 21.8)
2019-12-13,9,POINT(-85.7 26.8)
2019-12-13,9,POINT(-77.5 29.9)
2019-12-13,9,POINT(-85.2 31.5)
2019-12-13,9,POINT(-75 35.1)
2019-12-13,9,POINT(-87.3 26.2)
2019-12-13,9,POINT(-91.8 25.2)
2019-12-13,9,POINT(-79.1 30.6)
2019-12-13,9,POINT(-80.1 30)
2019-12-13,9,POINT(-90.9 27.2)
2019-12-13,9,POINT(-77.6 29.8)
2019-12-13,10,POINT(-87.2 28.4)
2019-12-13,10,POINT(-87.1 26.4)
2019-12-13,10,POINT(-87.9 29.4)
2019-12-13,10,POINT(-78.2 29.2)
2019-12-13,10,POINT(-75 35.2)
2019-12-13,10,POINT(-84.1 28.2)
2019-12-13,10,POINT(-86.2 23.7)
2019-12-13,10,POINT(-91.1 25.9)
2019-12-13,10,POINT(-86.9 26.2)
2019-12-13,10,POINT(-86.8 30.2)
2019-12-13,10,POINT(-86.3 25.1)
2019-12-13,10,POINT(-88 29)
2019-12-13,10,POINT(-87.2 30)
2019-12-13,10,POINT(-79.4 30.4)
2019-12-13,10,POINT(-86.9 28.3)
2019-12-13,10,POINT(-87.2 28.7)
2019-12-13,10,POINT(-90.5 26)
2019-12-13,10,POINT(-91.2 26.1)
2019-12-13,10,POINT(-85 25.7)
2019-12-13,10,POINT(-89.7 25.5)
2019-12-13,10,POINT(-80.1 30.9)
2019-12-13,10,POINT(-89.5 25.4)
2019-12-13,10,POINT(-87.4 28.8)
2019-12-13,10,POINT(-84.2 28.3)
2019-12-13,10,POINT(-74.4 35.6)
2019-12-13,10,POINT(-79.4 30.2)
2019-12-13,10,POINT(-85.7 32)
2019-12-13,10,POINT(-86.1 26.3)
2019-12-13,10,POINT(-86.8 28.4)
2019-12-13,10,POINT(-92.1 25.5)
2019-12-13,10,POINT(-87.7 27.7)
2019-12-13,10,POINT(-88.5 29)
2019-12-13,10,POINT(-89.6 25.4)
2019-12-13,10,POINT(-87.4 28.5)
2019-12-13,10,POINT(-86.7 25.4)
2019-12-13,10,POINT(-90.9 26.3)
2019-12-13,10,POINT(-88.1 28.5)
2019-12-13,10,POINT(-87.4 26.7)
2019-12-13,10,POINT(-91.7 25.7)
2019-12-13,10,POINT(-75.1 35.1)
2019-12-13,10,POINT(-85.3 25.8)
2019-12-13,11,POINT(-93.3 26.2)
